ID,Country,City,Location,Width,Length
8630330696303482196,TZ,Same,Africa/Dar_es_Salaam,-4.06667,37.73333
863033069630348545,SE,Boo,Europe/Stockholm,59.33333,18.28333
3590433799317661941,PL,Ustka,Europe/Warsaw,54.58048,16.86194
359043379931766494,IT,Campobasso,Europe/Rome,41.55947,14.66737
8630330696303482188,IN,Betamcherla,Asia/Kolkata,15.45144,78.14797
8630330696303482188,US,Sicklerville,America/New_York,39.71734,-74.96933
3590433799317661487,US,Stockbridge,America/New_York,33.54428,-84.23381
8630330696303482295,AF,Sar-e Pul,Asia/Kabul,36.21544,65.93249
863033069630348222,PL,Ustka,Europe/Warsaw,54.58048,16.86194
863033069630348370,RU,Novosilikatnyy,Asia/Barnaul,53.30972,83.62389
3590433799317662212,PE,Minas de Marcona,America/Lima,-15.21194,-75.11028
359043379931766247,BR,Itaperuna,America/Sao_Paulo,-21.205,-41.88778
863033069630348743,IN,Bhayandar,Asia/Kolkata,19.30157,72.85107
863033069630348875,JP,Shinshiro,Asia/Tokyo,34.9,137.5
359043379931766577,SE,Hudiksvall,Europe/Stockholm,61.72744,17.10558
863033069630348396,GB,Chapletown,Europe/London,53.46506,-1.47217
3590433799317661701,DE,Karben,Europe/Berlin,50.23019,8.77155
3590433799317661958,FR,Vienne,Europe/Paris,45.51667,4.86667
3590433799317661735,JP,Nonoichi,Asia/Tokyo,36.53333,136.61667
3590433799317661222,IN,Chharra,Asia/Kolkata,27.9247,78.40102
863033069630348834,DE,Marburg an der Lahn,Europe/Berlin,50.80904,8.77069
359043379931766445,RU,Yeysk,Europe/Moscow,46.7055,38.2739
359043379931766197,DE,Hofheim am Taunus,Europe/Berlin,50.09019,8.4493
8630330696303482451,GB,Clacton-on-Sea,Europe/London,51.78967,1.15597
359043379931766643,MX,Zacoalco de Torres,America/Mexico_City,20.22816,-103.5687
8630330696303482345,US,Estelle,America/Chicago,29.84576,-90.10674
359043379931766361,IT,Misterbianco,Europe/Rome,37.51803,15.00913
3590433799317662444,CA,Norfolk County,America/Toronto,42.8334,-80.38297
3590433799317661990,IN,Teghra,Asia/Kolkata,25.49043,85.94001
3590433799317662121,IN,Gariadhar,Asia/Kolkata,21.53889,71.57737
3590433799317662121,HT,Thomazeau,America/Port-au-Prince,18.65297,-72.09391
863033069630348487,LT,Alytus,Europe/Vilnius,54.39635,24.04142
359043379931766866,DE,Bad Honnef,Europe/Berlin,50.64336,7.2278
359043379931766221,JP,Okegawa,Asia/Tokyo,36.0,139.55722
3590433799317661313,CO,Villa del Rosario,America/Bogota,7.83389,-72.47417
3590433799317662196,DE,Losheim,Europe/Berlin,49.5099,6.74549
8630330696303482287,US,Front Royal,America/New_York,38.91817,-78.19444
359043379931766254,IT,Perugia,Europe/Rome,43.1122,12.38878
359043379931766973,GB,Inverness,Europe/London,57.47908,-4.22398
863033069630348941,JP,Hakodate,Asia/Tokyo,41.77583,140.73667
359043379931766171,CN,Dongdu,Asia/Shanghai,35.85,117.7
3590433799317661511,MY,Kampung Ayer Molek,Asia/Kuala_Lumpur,2.2139,102.3278
8630330696303481735,BR,Imbituba,America/Sao_Paulo,-28.24,-48.67028
359043379931766841,US,Boston,America/New_York,42.35843,-71.05977
359043379931766841,KH,Paoy Paet,Asia/Phnom_Penh,13.65805,102.56365
3590433799317661628,IN,Meerut,Asia/Kolkata,28.98002,77.70636
8630330696303481354,ID,Kudus,Asia/Jakarta,-6.8048,110.8405
359043379931766072,IN,Puducherry,Asia/Kolkata,11.93381,79.82979
8630330696303482337,RS,Negotin,Europe/Belgrade,44.22639,22.53083
863033069630348925,IN,Uran,Asia/Kolkata,18.87813,72.93924
359043379931766288,ML,Kati,Africa/Bamako,12.74409,-8.07257
3590433799317662220,IN,Lal Bahadur Nagar,Asia/Kolkata,17.34769,78.55757
3590433799317662147,IN,Rangia,Asia/Kolkata,26.44931,91.61356
3590433799317661925,IN,Aistala,Asia/Kolkata,23.18,88.58
3590433799317661966,IN,Haldwani,Asia/Kolkata,29.22254,79.5286
3590433799317661800,PH,La Trinidad,Asia/Manila,16.455,120.5875
8630330696303481123,IN,Madhipura,Asia/Kolkata,25.92127,86.79271
863033069630348321,DZ,Thenia,Africa/Algiers,36.72544,3.55665
863033069630348917,TZ,Same,Africa/Dar_es_Salaam,-4.06667,37.73333
3590433799317661206,IN,Chharra,Asia/Kolkata,27.9247,78.40102
8630330696303482097,US,Murray,America/Chicago,36.61033,-88.31476
863033069630348594,NL,Schiebroek,Europe/Amsterdam,51.95838,4.47124
863033069630348180,RU,Krymsk,Europe/Moscow,44.92934,37.99117
3590433799317661685,GB,Southsea,Europe/London,50.79205,-1.08593
863033069630348297,CN,Shuangcheng,Asia/Shanghai,45.35,126.28333
3590433799317661420,US,Estelle,America/Chicago,29.84576,-90.10674
3590433799317661974,ID,Randudongkal,Asia/Jakarta,-7.0981,109.3243
863033069630348875,BR,Santa Gertrudes,America/Sao_Paulo,-22.45667,-47.53028
8630330696303482295,ID,Kudus,Asia/Jakarta,-6.8048,110.8405
8630330696303482154,US,Covington,America/New_York,39.08367,-84.50855
8630330696303482097,US,Searcy,America/Chicago,35.25064,-91.73625
8630330696303481560,IN,Gingee,Asia/Kolkata,12.25282,79.41727
8630330696303481255,RU,Oktyabr‚Äôskiy,Asia/Yekaterinburg,54.48147,53.47103
359043379931766007,US,Waterbury,America/New_York,41.55815,-73.0515
3590433799317661115,US,Mechanicsville,America/New_York,37.60876,-77.37331
8630330696303481966,AU,Nowra,Australia/Sydney,-34.88422,150.60036
863033069630348891,RU,Kuvandyk,Asia/Yekaterinburg,51.4781,57.3552
3590433799317662394,GB,Winsford,Europe/London,53.19146,-2.52398
8630330696303481446,DE,Albstadt,Europe/Berlin,48.21644,9.02596
863033069630348545,ES,Gernika-Lumo,Europe/Madrid,43.31667,-2.68333
8630330696303481982,AU,Nowra,Australia/Sydney,-34.88422,150.60036
8630330696303482147,EE,Narva,Europe/Tallinn,59.37722,28.19028
359043379931766403,TH,Nakhon Pathom,Asia/Bangkok,13.8196,100.04427
8630330696303481628,IN,Chamba,Asia/Kolkata,32.55531,76.12647
8630330696303482378,US,Bryn Mawr-Skyway,America/Los_Angeles,47.4943,-122.24092
3590433799317662386,DE,Dahlem,Europe/Berlin,52.4581,13.28702
359043379931766254,AT,Sankt Peter,Europe/Vienna,47.05,15.46667
863033069630348107,NG,Kafanchan,Africa/Lagos,9.58126,8.2926
359043379931766239,SE,Boo,Europe/Stockholm,59.33333,18.28333
863033069630348230,AU,Nowra,Australia/Sydney,-34.88422,150.60036
863033069630348974,TN,El Alia,Africa/Tunis,37.16911,10.03478
8630330696303482303,IT,Roseto degli Abruzzi,Europe/Rome,42.67164,14.01481
359043379931766262,IT,Catania,Europe/Rome,37.49223,15.07041
863033069630348214,US,Gainesville,America/New_York,29.65163,-82.32483
3590433799317661081,CN,Taozhuang,Asia/Shanghai,34.85,117.33333
8630330696303481057,IN,Rajaori,Asia/Kolkata,33.37526,74.3092
8630330696303482246,US,Kent,America/Los_Angeles,47.38093,-122.23484
8630330696303482048,PE,Minas de Marcona,America/Lima,-15.21194,-75.11028
359043379931766577,GB,Hartley,Europe/London,51.38673,0.30367
8630330696303482196,MQ,Le Robert,America/Martinique,14.67751,-60.94228
359043379931766122,US,Kahului,Pacific/Honolulu,20.88953,-156.47432
359043379931766304,RU,Otradnyy,Europe/Samara,53.37596,51.3452
359043379931766015,CU,Media Luna,America/Havana,20.14298,-77.43532
863033069630348644,IR,Nowshahr,Asia/Tehran,36.64852,51.49621
3590433799317662139,CN,Zhuangyuan,Asia/Shanghai,37.30553,120.82747
8630330696303482147,IN,Parola,Asia/Kolkata,20.88098,75.11937
359043379931766502,RU,Roslavl‚Äô,Europe/Moscow,53.95278,32.86389
8630330696303482113,DE,Dahlem,Europe/Berlin,52.4581,13.28702
8630330696303482014,ID,Tebingtinggi,Asia/Jakarta,3.3285,99.1625
863033069630348479,US,Lutz,America/New_York,28.15112,-82.46148
863033069630348057,CA,Sainte-Catherine,America/Toronto,45.40008,-73.58248
359043379931766924,PK,Tharu Shah,Asia/Karachi,26.9423,68.11759
863033069630348511,AT,Floridsdorf,Europe/Vienna,48.25,16.4
3590433799317661446,US,Huntley,America/Chicago,42.16808,-88.42814
863033069630348032,BR,Recife,America/Recife,-8.05389,-34.88111
863033069630348545,DE,Schleswig,Europe/Berlin,54.52156,9.5586
8630330696303481529,US,Fayetteville,America/New_York,35.05266,-78.87836
8630330696303481958,IN,Dalsingh Sarai,Asia/Kolkata,25.66795,85.83636
3590433799317661925,RU,Likhobory,Europe/Moscow,55.85,37.56667
359043379931766841,CZ,Telč,Europe/Prague,49.183239,15.454273
3590433799317661347,US,Longview,America/Chicago,32.5007,-94.74049
3590433799317661792,IN,Pilkhua,Asia/Kolkata,28.71271,77.656
3590433799317661834,CD,Yangambi,Africa/Lubumbashi,0.76755,24.43973
3590433799317662295,US,Fitchburg,America/New_York,42.58342,-71.8023
3590433799317661685,NG,Biu,Africa/Lagos,10.61285,12.19458
863033069630348263,UA,Shepetivka,Europe/Kyiv,50.18545,27.06365
8630330696303481966,IN,Kenda,Asia/Kolkata,23.1959,86.51499
3590433799317661818,PL,Strzelce Opolskie,Europe/Warsaw,50.5107,18.30056
359043379931766247,US,Brenham,America/Chicago,30.16688,-96.39774
863033069630348107,ES,Reus,Europe/Madrid,41.15612,1.10687
8630330696303481214,ID,Pameungpeuk,Asia/Jakarta,-7.01833,107.60389
8630330696303481792,DE,Neuburg an der Donau,Europe/Berlin,48.73218,11.18709
863033069630348487,PH,Guyong,Asia/Manila,14.8361,120.97844
3590433799317661560,CA,Norfolk County,America/Toronto,42.8334,-80.38297
8630330696303481206,PK,Qadirpur Ran,Asia/Karachi,30.29184,71.67164
3590433799317661255,CZ,Kutná Hora,Europe/Prague,49.952431,15.268654
8630330696303481925,RU,Tavda,Asia/Yekaterinburg,58.04254,65.27258
8630330696303481560,GT,Chichicastenango,America/Guatemala,14.93333,-91.11667
3590433799317662246,US,East Haven,America/New_York,41.27621,-72.86843
8630330696303481651,JP,Kamakura,Asia/Tokyo,35.30889,139.55028
3590433799317661495,IN,Kashipur,Asia/Kolkata,29.21399,78.95693
863033069630348834,ID,Pameungpeuk,Asia/Jakarta,-7.01833,107.60389
3590433799317661198,PA,Chilibre,America/Panama,9.15093,-79.62098
359043379931766676,FR,Pamiers,Europe/Paris,43.11667,1.6
3590433799317661636,CZ,Plzeň,Europe/Prague,49.73843,13.373637
863033069630348008,AT,Floridsdorf,Europe/Vienna,48.25,16.4
8630330696303481164,CN,Danjiangkou,Asia/Shanghai,32.54278,111.50861
359043379931766205,DZ,Bordj Zemoura,Africa/Algiers,36.27462,4.85668
359043379931766213,US,Brunswick,America/New_York,43.91452,-69.96533
8630330696303481628,PK,Qadirpur Ran,Asia/Karachi,30.29184,71.67164
3590433799317661990,US,Kearns,America/Denver,40.65995,-111.99633
8630330696303481503,ES,Cardedeu,Europe/Madrid,41.63976,2.35739
863033069630348230,SY,Tadmur,Asia/Damascus,34.5624,38.28402
3590433799317661339,GB,Clacton-on-Sea,Europe/London,51.78967,1.15597
3590433799317661107,RU,Novosilikatnyy,Asia/Barnaul,53.30972,83.62389
8630330696303482121,AU,Maryborough,Australia/Brisbane,-25.54073,152.70493
8630330696303482048,RU,Krymsk,Europe/Moscow,44.92934,37.99117
359043379931766056,JP,Hita,Asia/Tokyo,33.3213,130.94098
3590433799317662220,IT,Sassari,Europe/Rome,40.72586,8.55552
8630330696303481149,DZ,Bordj Zemoura,Africa/Algiers,36.27462,4.85668
3590433799317662444,TZ,Mwandiga,Africa/Dar_es_Salaam,-4.83,29.65806
3590433799317661867,GH,Bibiani,Africa/Accra,6.46346,-2.31938
8630330696303481842,UA,Krasyliv,Europe/Kyiv,49.65186,26.97253
359043379931766718,ES,Baza,Europe/Madrid,37.49073,-2.77259
8630330696303481065,US,Sun City Center,America/New_York,27.71809,-82.35176
8630330696303481446,CN,Changzhi,Asia/Shanghai,35.20889,111.73861
3590433799317661305,ES,Ferrol,Europe/Madrid,43.48961,-8.2194
3590433799317661271,BR,Itabirito,America/Sao_Paulo,-20.25333,-43.80139
863033069630348388,PH,Calauan,Asia/Manila,14.14989,121.3152
3590433799317661966,ID,Besuki,Asia/Jakarta,-7.73379,113.69785
359043379931766338,CA,Sydney,America/Glace_Bay,46.1351,-60.1831
3590433799317662436,KH,Paoy Paet,Asia/Phnom_Penh,13.65805,102.56365
8630330696303481321,MK,Bogovinje,Europe/Skopje,41.92361,20.91361
359043379931766304,RE,Saint-Denis,Indian/Reunion,-20.88231,55.4504
863033069630348511,FR,Herblay,Europe/Paris,48.98994,2.1699
3590433799317662493,NE,Mirriah,Africa/Niamey,13.70727,9.15013
8630330696303482055,US,Sun City Center,America/New_York,27.71809,-82.35176
8630330696303481156,RO,Sector 6,Europe/Bucharest,44.43579,26.01649
359043379931766262,FR,Ajaccio,Europe/Paris,41.91886,8.73812
3590433799317661172,TH,Phanat Nikhom,Asia/Bangkok,13.44581,101.18445
863033069630348404,RU,Ozersk,Asia/Yekaterinburg,55.75556,60.70278
3590433799317661669,US,Taunton,America/New_York,41.9001,-71.08977
359043379931766742,PH,Manaoag,Asia/Manila,16.0438,120.4861
863033069630348032,PK,Alipur,Asia/Karachi,29.38242,70.91106
8630330696303482402,PT,Ponta Delgada,Atlantic/Azores,37.74615,-25.66689
863033069630348131,MX,Casa Blanca,America/Mexico_City,19.04222,-98.11889
863033069630348404,MY,Ulu Tiram,Asia/Kuala_Lumpur,1.6,103.81667
3590433799317661750,LK,Hendala,Asia/Colombo,6.9909,79.883
359043379931766031,US,South Whittier,America/Los_Angeles,33.95015,-118.03917
3590433799317662402,IN,Narwar,Asia/Kolkata,25.6439,77.9129
863033069630348511,PS,East Jerusalem,Asia/Hebron,31.78336,35.23388
8630330696303481743,TH,Damnoen Saduak,Asia/Bangkok,13.51825,99.95469
3590433799317661230,DE,Charlottenburg-Nord,Europe/Berlin,52.53048,13.29371
863033069630348966,TR,Serinhisar,Europe/Istanbul,37.58105,29.26639
3590433799317661511,DE,Gronau,Europe/Berlin,52.21099,7.02238
359043379931766007,PR,Aguadilla,America/Puerto_Rico,18.42745,-67.15407
359043379931766585,US,San Juan,America/Chicago,26.18924,-98.15529
359043379931766536,AU,Maryborough,Australia/Brisbane,-25.54073,152.70493
863033069630348545,BR,Barra dos Coqueiros,America/Maceio,-10.90889,-37.03861
863033069630348735,RU,Novopavlovsk,Europe/Moscow,43.96222,43.63417
8630330696303481362,KR,Nonsan,Asia/Seoul,36.20389,127.08472
8630330696303482147,US,San Juan,America/Chicago,26.18924,-98.15529
863033069630348578,MM,Kyaikto,Asia/Yangon,17.30858,97.01124
3590433799317661859,CN,Haicheng,Asia/Shanghai,40.85158,122.74754
359043379931766122,RU,Novosilikatnyy,Asia/Barnaul,53.30972,83.62389
863033069630348495,DZ,Messaad,Africa/Algiers,34.15429,3.50309
3590433799317661149,JP,Iwade,Asia/Tokyo,34.25,135.31667
8630330696303482485,PH,Santa Catalina,Asia/Manila,9.3337,122.8637
863033069630348214,AU,Carindale,Australia/Brisbane,-27.50578,153.10236
863033069630348347,LT,Alytus,Europe/Vilnius,54.39635,24.04142
3590433799317662006,GB,Arbroath,Europe/London,56.56317,-2.58736
8630330696303481099,RU,Lesosibirsk,Asia/Krasnoyarsk,58.23583,92.48278
863033069630348230,ES,Villaquilambre,Europe/Madrid,42.64685,-5.55835
359043379931766130,DE,Memmingen,Europe/Berlin,47.98372,10.18527
3590433799317661933,DE,Zeitz,Europe/Berlin,51.04962,12.1369
8630330696303481776,TT,Port of Spain,America/Port_of_Spain,10.66668,-61.51889
863033069630348396,RU,Ozersk,Asia/Yekaterinburg,55.75556,60.70278
8630330696303482071,US,Scottsdale,America/Phoenix,33.50921,-111.89903
359043379931766007,MY,Ulu Tiram,Asia/Kuala_Lumpur,1.6,103.81667
863033069630348982,BR,Palmeira,America/Sao_Paulo,-25.42944,-50.00639
359043379931766288,IT,Perugia,Europe/Rome,43.1122,12.38878
3590433799317661305,CN,Pingyi,Asia/Shanghai,35.50056,117.63083
863033069630348206,TR,Mudanya,Europe/Istanbul,40.37528,28.88222
863033069630348941,CZ,Karlovy Vary,Europe/Prague,50.23271,12.87117
3590433799317661800,ID,Tarakan,Asia/Makassar,3.31332,117.59152
8630330696303482022,CN,Liaoyang,Asia/Shanghai,41.27194,123.17306
8630330696303482063,US,Vestavia Hills,America/Chicago,33.44872,-86.78777
359043379931766718,CN,Longgang,Asia/Shanghai,37.65181,120.33063
863033069630348578,KR,Hongseong,Asia/Seoul,36.6009,126.665
3590433799317661925,GB,Penzance,Europe/London,50.11861,-5.53715
359043379931766528,DE,Eppingen,Europe/Berlin,49.13645,8.91229
3590433799317662089,ID,Balikpapan,Asia/Makassar,-1.26753,116.82887
863033069630348230,TH,Yasothon,Asia/Bangkok,15.79408,104.1451
359043379931766122,US,Encinitas,America/Los_Angeles,33.03699,-117.29198
359043379931766734,CL,La Ligua,America/Santiago,-32.45242,-71.23106
863033069630348586,KR,Sinhyeon,Asia/Seoul,34.8825,128.62667
8630330696303482220,FR,Montpellier,Europe/Paris,43.61092,3.87723
3590433799317661867,MA,Oulmes,Africa/Casablanca,33.42585,-6.00137
359043379931766536,RU,Roslavl‚Äô,Europe/Moscow,53.95278,32.86389
3590433799317662345,RO,Sector 6,Europe/Bucharest,44.43579,26.01649
8630330696303481024,MX,Paracho de Verduzco,America/Mexico_City,19.64745,-102.04897
8630330696303481206,PE,Minas de Marcona,America/Lima,-15.21194,-75.11028
8630330696303482352,CZ,Olomouc,Europe/Prague,49.593777,17.250879
8630330696303481396,US,San Juan,America/Chicago,26.18924,-98.15529
8630330696303482295,BE,Temse,Europe/Brussels,51.12794,4.21372
8630330696303481792,IN,Talipparamba,Asia/Kolkata,12.04161,75.35927
3590433799317661669,RO,Sector 6,Europe/Bucharest,44.43579,26.01649
8630330696303481503,BY,Vitebsk,Europe/Minsk,55.1904,30.2049
3590433799317661321,JP,Karatsu,Asia/Tokyo,33.4425,129.96972
359043379931766957,DE,Schwalmtal,Europe/Berlin,51.21667,6.26667
3590433799317661198,US,Schererville,America/Chicago,41.47892,-87.45476
8630330696303481255,CZ,Kutná Hora,Europe/Prague,49.952431,15.268654
8630330696303481776,RU,Roslavl‚Äô,Europe/Moscow,53.95278,32.86389
3590433799317661198,CN,Beidao,Asia/Shanghai,34.56861,105.89333
3590433799317661552,US,Scotch Plains,America/New_York,40.65538,-74.38987
3590433799317661875,JP,Hita,Asia/Tokyo,33.3213,130.94098
8630330696303481123,ID,Tebingtinggi,Asia/Jakarta,3.3285,99.1625
8630330696303481123,JP,Komono,Asia/Tokyo,35.0,136.51667
8630330696303481743,US,Riverbank,America/Los_Angeles,37.73604,-120.93549
3590433799317661115,IN,Gingee,Asia/Kolkata,12.25282,79.41727
359043379931766999,PE,Chosica,America/Lima,-11.94306,-76.70944
359043379931766569,PH,Masbate,Asia/Manila,12.37169,123.62494
8630330696303481842,IR,Isfahan,Asia/Tehran,32.65246,51.67462
359043379931766643,FR,Fontenay-aux-Roses,Europe/Paris,48.79325,2.29275
3590433799317661040,ID,Diwek,Asia/Jakarta,-7.57897,112.23109
3590433799317661966,US,Muskogee,America/Chicago,35.74788,-95.36969
863033069630348370,KZ,Shalqar,Asia/Aqtobe,47.83333,59.6
863033069630348859,ME,Budva,Europe/Podgorica,42.28639,18.84
8630330696303481081,US,Jackson,America/Chicago,35.61452,-88.81395
3590433799317662295,UA,Kherson,Europe/Kyiv,46.65581,32.6178
3590433799317661016,US,Lexington,America/New_York,33.98154,-81.23621
359043379931766650,CN,Changzhi,Asia/Shanghai,35.20889,111.73861
3590433799317661966,JP,Sasayama,Asia/Tokyo,35.06667,135.21667
863033069630348040,DE,Landshut,Europe/Berlin,48.52961,12.16179
359043379931766007,US,Brentwood Estates,America/Chicago,36.02506,-86.77917
8630330696303482097,TR,Yakuplu,Europe/Istanbul,40.98894,28.67582
8630330696303481925,US,Palm Valley,America/New_York,30.17746,-81.38758
3590433799317661362,IT,Roseto degli Abruzzi,Europe/Rome,42.67164,14.01481
863033069630348008,IT,Afragola,Europe/Rome,40.92298,14.30935
359043379931766213,SY,Binnish,Asia/Damascus,35.95664,36.7138
8630330696303481354,US,Opportunity,America/Los_Angeles,47.64995,-117.23991
3590433799317662022,BR,Barra dos Coqueiros,America/Maceio,-10.90889,-37.03861
8630330696303481446,DE,Weimar,Europe/Berlin,50.9803,11.32903
359043379931766502,YE,Ataq,Asia/Aden,14.53767,46.83187
863033069630348255,ES,San Juan de Aznalfarache,Europe/Madrid,37.35813,-6.03731
863033069630348156,TH,Tak Bai,Asia/Bangkok,6.25947,102.05461
8630330696303482071,PH,Naga,Asia/Manila,10.20898,123.758
359043379931766775,RU,Ozersk,Asia/Yekaterinburg,55.75556,60.70278
359043379931766528,AR,Rafaela,America/Argentina/Cordoba,-31.25033,-61.4867
863033069630348420,DE,Charlottenburg-Nord,Europe/Berlin,52.53048,13.29371
863033069630348693,RU,Izluchinsk,Asia/Yekaterinburg,60.97944,76.92421
359043379931766320,DE,Bad Honnef,Europe/Berlin,50.64336,7.2278
8630330696303481875,DE,Stuttgart,Europe/Berlin,48.78232,9.17702
8630330696303482246,CN,Laiwu,Asia/Shanghai,36.19278,117.65694
3590433799317661727,US,Kensington,America/New_York,40.64621,-73.97069
3590433799317661685,ES,Baza,Europe/Madrid,37.49073,-2.77259
863033069630348511,NG,Olupona,Africa/Lagos,7.6,4.18333
863033069630348974,DE,Hermsdorf,Europe/Berlin,52.61131,13.31783
863033069630348123,DE,Schwalmtal,Europe/Berlin,51.21667,6.26667
8630330696303482212,US,South Whittier,America/Los_Angeles,33.95015,-118.03917
3590433799317661727,GB,Chapletown,Europe/London,53.46506,-1.47217
863033069630348008,US,Crystal Lake,America/Chicago,42.24113,-88.3162
359043379931766858,ZA,Standerton,Africa/Johannesburg,-26.93366,29.24152
8630330696303481610,US,Stockbridge,America/New_York,33.54428,-84.23381
863033069630348891,US,Searcy,America/Chicago,35.25064,-91.73625
8630330696303481529,PH,Dipolog,Asia/Manila,8.56697,123.33471
863033069630348859,US,Jackson,America/Chicago,35.61452,-88.81395
8630330696303481479,SY,Tadmur,Asia/Damascus,34.5624,38.28402
863033069630348909,IN,Kheda,Asia/Kolkata,22.75218,72.68533
863033069630348453,PH,La Trinidad,Asia/Manila,16.455,120.5875
359043379931766312,CN,Changzhi,Asia/Shanghai,35.20889,111.73861
8630330696303482261,ES,Maspalomas,Atlantic/Canary,27.76056,-15.58602
359043379931766908,PH,Maasin,Asia/Manila,10.13361,124.84472
8630330696303481933,IN,Davangere,Asia/Kolkata,14.46693,75.92694
8630330696303482139,CO,Andes,America/Bogota,5.6561,-75.87877
359043379931766163,NG,Nkpor,Africa/Lagos,6.15038,6.83042
863033069630348040,ID,Tebingtinggi,Asia/Jakarta,3.3285,99.1625
863033069630348990,JP,Motomachi,Asia/Tokyo,43.82634,144.09638
3590433799317661206,CI,Bonoua,Africa/Abidjan,5.27247,-3.59625
8630330696303482295,GB,Belper,Europe/London,53.0233,-1.48119
8630330696303482295,DE,Gronau,Europe/Berlin,52.21099,7.02238
8630330696303481768,NZ,Gisborne,Pacific/Auckland,-38.65333,178.00417
359043379931766015,CN,Licheng,Asia/Shanghai,23.29549,113.82465
359043379931766320,US,Lexington,America/New_York,33.98154,-81.23621
863033069630348297,US,Norwalk,America/New_York,41.24255,-82.61573
8630330696303481180,DE,Losheim,Europe/Berlin,49.5099,6.74549
8630330696303481800,IN,Puducherry,Asia/Kolkata,11.93381,79.82979
8630330696303481719,PK,Fazilpur,Asia/Karachi,32.17629,75.06583
8630330696303481925,US,Morningside Heights,America/New_York,40.81,-73.9625
359043379931766452,BE,Denderleeuw,Europe/Brussels,50.88506,4.07601
3590433799317661297,TZ,Magomeni,Africa/Dar_es_Salaam,-6.8,39.25
863033069630348040,CU,Media Luna,America/Havana,20.14298,-77.43532
863033069630348073,IT,Afragola,Europe/Rome,40.92298,14.30935
8630330696303481958,DE,Zeitz,Europe/Berlin,51.04962,12.1369
863033069630348354,US,Opportunity,America/Los_Angeles,47.64995,-117.23991
8630330696303481438,IN,Tiruppuvanam,Asia/Kolkata,9.82564,78.25795
3590433799317662048,ID,Cibinong,Asia/Jakarta,-6.48167,106.85417
8630330696303482089,RU,Novosilikatnyy,Asia/Barnaul,53.30972,83.62389
863033069630348180,RU,Kachkanar,Asia/Yekaterinburg,58.7002,59.4839
8630330696303481297,IN,Gingee,Asia/Kolkata,12.25282,79.41727
3590433799317661644,US,Lower West Side,America/Chicago,41.8542,-87.66561
8630330696303481032,VN,Sa Dec,Asia/Ho_Chi_Minh,10.29085,105.75635
359043379931766437,GB,Arbroath,Europe/London,56.56317,-2.58736
359043379931766528,SY,Binnish,Asia/Damascus,35.95664,36.7138
3590433799317662329,CA,Pointe-Claire,America/Toronto,45.44868,-73.81669
863033069630348917,GB,Great Wyrley,Europe/London,52.66277,-2.01111
863033069630348107,JP,Toba,Asia/Tokyo,34.4833,136.84186
8630330696303482071,DE,Bad Segeberg,Europe/Berlin,53.94313,10.30215
3590433799317661123,UA,Artsyz,Europe/Kyiv,45.99194,29.41824
3590433799317662147,US,Kahului,Pacific/Honolulu,20.88953,-156.47432
863033069630348370,IT,Novara,Europe/Rome,45.44694,8.62118
8630330696303481172,BR,Recife,America/Recife,-8.05389,-34.88111
8630330696303481321,CN,Meizhou,Asia/Shanghai,24.28859,116.11768
8630330696303481446,US,North Tustin,America/Los_Angeles,33.76446,-117.79394
863033069630348719,AT,Floridsdorf,Europe/Vienna,48.25,16.4
863033069630348420,ES,Caravaca,Europe/Madrid,38.10558,-1.86343
8630330696303481263,GA,Franceville,Africa/Libreville,-1.63333,13.58357
8630330696303481792,MY,Kampung Ayer Molek,Asia/Kuala_Lumpur,2.2139,102.3278
359043379931766684,US,Lebanon,America/New_York,39.43534,-84.20299
359043379931766411,US,Milledgeville,America/New_York,33.08014,-83.2321
8630330696303481420,US,Fitchburg,America/New_York,42.58342,-71.8023
8630330696303481974,JP,Minokamo,Asia/Tokyo,35.48199,137.02166
3590433799317662469,JP,Shinshiro,Asia/Tokyo,34.9,137.5
3590433799317662410,BR,Valinhos,America/Sao_Paulo,-22.97056,-46.99583
8630330696303482147,RU,Stupino,Europe/Moscow,54.90083,38.07083
8630330696303482378,US,Vestavia Hills,America/Chicago,33.44872,-86.78777
863033069630348511,ES,Leioa,Europe/Madrid,43.32686,-2.98884
8630330696303482162,RU,Tavda,Asia/Yekaterinburg,58.04254,65.27258
8630330696303481123,GB,Lower Earley,Europe/London,51.42708,-0.91979
3590433799317661107,JP,Yao,Asia/Tokyo,34.61667,135.6
359043379931766197,US,Venice,America/New_York,27.09978,-82.45426
359043379931766858,BR,Palmeira,America/Sao_Paulo,-25.42944,-50.00639
863033069630348214,US,Gates-North Gates,America/New_York,43.16547,-77.70066
359043379931766809,US,Ken Caryl,America/Denver,39.57582,-105.11221
863033069630348628,MX,Jocotepec,America/Mexico_City,20.28527,-103.42897
3590433799317661545,TR,Yakuplu,Europe/Istanbul,40.98894,28.67582
3590433799317662170,NL,Emmeloord,Europe/Amsterdam,52.71083,5.74861
8630330696303482147,CZ,České Budějovice,Europe/Prague,48.975658,14.480255
359043379931766254,DE,Wesseling,Europe/Berlin,50.82709,6.9747
359043379931766783,NL,Barneveld,Europe/Amsterdam,52.14,5.58472
863033069630348800,JP,Gero,Asia/Tokyo,35.8,137.23333
359043379931766148,US,Boston,America/New_York,42.35843,-71.05977
863033069630348230,UA,Nova Kakhovka,Europe/Kyiv,46.75451,33.34864
