ID,Malware,DateTime,Chrome,Youtube,Dogalize,Katana,Raider,Gm,Vending,Update_assist,UCMobile_x86,UCMobile_intl
8630330696303481016,0,2018-05-05 16:18:00,13.33879,11.38142,14.51564,12.84063,75.77508,11.45709,44.21047,0.00025,77.10272,5.59456
359043379931766791,1,2018-05-05 16:19:00,15.70724,10.43462,7.67598,12.00674,86.04898,5.39385,70.24643,0.00036,19.79291,65.5923
8630330696303482006,0,2018-05-05 16:20:00,14.11552,11.60468,9.14359,12.24678,4.04304,9.45688,63.49271,0.0001,74.73556,31.3823
3590433799317661925,1,2018-05-05 16:21:00,12.02431,9.122,8.65317,6.85479,94.88437,9.59348,62.2304,0.00395,83.82123,33.67718
863033069630348404,1,2018-05-05 16:22:00,13.94011,7.40177,6.8757,8.92416,16.61022,12.70445,65.8368,0.00267,12.21669,22.55803
3590433799317661610,1,2018-05-05 16:23:00,10.74503,8.86589,8.67329,12.31195,38.19707,11.03542,53.64736,0.02163,68.83784,80.3096
863033069630348941,1,2018-05-05 16:24:00,15.06281,6.67803,9.06256,13.25293,35.79891,6.49754,55.21669,0.00105,79.93912,15.78048
863033069630348610,1,2018-05-05 16:25:00,16.75473,10.89691,9.6008,7.26437,24.14744,11.80929,57.89914,0.00051,18.5623,95.49392
359043379931766817,0,2018-05-05 16:26:00,14.68955,10.16848,9.24127,8.35497,9.06464,12.69647,67.21766,0.00029,10.60555,93.4061
863033069630348578,1,2018-05-05 16:27:00,13.54819,7.91484,6.46923,8.4926,66.10026,15.14287,85.91995,0.00703,81.6757,63.9094
8630330696303482410,1,2018-05-05 16:28:00,9.7788,8.29068,9.6813,6.67227,52.75878,14.00264,45.85668,0.00515,89.57035,46.36701
8630330696303481701,0,2018-05-05 16:29:00,11.04733,10.16615,8.6676,9.71081,6.10851,15.44428,57.40969,0.04157,2.04419,50.5122
8630330696303481958,1,2018-05-05 16:30:00,15.15568,11.42324,11.63346,11.02521,90.95183,9.0925,43.80275,0.00264,39.97535,8.83731
863033069630348164,1,2018-05-05 16:31:00,11.91865,12.37106,7.96227,10.62182,16.57684,9.90763,56.02996,0.00029,68.03621,26.17379
3590433799317662147,1,2018-05-05 16:32:00,14.74057,9.29146,8.82859,8.60964,29.53296,9.93973,35.40433,0.00185,9.75373,89.99081
8630330696303481826,1,2018-05-05 16:33:00,15.07757,7.55058,4.85889,6.26639,7.81993,10.98262,40.15945,0.00668,19.77074,84.6064
8630330696303481073,1,2018-05-05 16:34:00,11.37218,7.66601,7.8305,8.54342,18.61405,15.25915,43.80091,0.00697,67.78534,18.62845
8630330696303482220,1,2018-05-05 16:35:00,13.04935,12.58039,7.35169,6.62523,13.21831,11.68131,57.44593,0.07608,88.65336,37.12086
863033069630348933,1,2018-05-05 16:36:00,15.16399,16.90237,13.56522,12.5401,41.85304,9.66527,59.9653,0.00177,96.88404,31.04838
359043379931766809,0,2018-05-05 16:37:00,13.39041,15.16643,12.01229,12.09318,9.2143,12.82396,65.09345,0.01346,67.04007,8.07111
359043379931766981,0,2018-05-05 16:38:00,12.59095,11.09374,9.33422,10.48366,27.81462,9.13046,49.77119,0.00014,83.87263,79.38403
863033069630348297,1,2018-05-05 16:39:00,14.25131,9.47314,7.78967,7.56922,22.70092,14.05366,63.53279,0.00392,45.46766,74.95883
863033069630348727,1,2018-05-05 16:40:00,12.79168,9.26625,11.03856,7.94731,61.9728,14.86287,42.11942,0.00017,1.32449,88.19092
3590433799317662238,1,2018-05-05 16:41:00,13.7304,10.11419,8.73039,8.51267,76.80501,13.00804,58.61212,0.03303,55.05585,24.79479
3590433799317662220,1,2018-05-05 16:42:00,9.39851,9.12311,5.7421,10.45282,87.82451,11.47883,60.12069,0.07309,81.30582,61.46512
3590433799317661065,0,2018-05-05 16:43:00,10.34841,5.83114,15.32397,12.50948,31.44723,9.30642,38.80427,0.00023,80.65308,73.5379
3590433799317661925,0,2018-05-05 16:44:00,12.96239,9.23171,12.9953,11.14676,8.16024,10.78175,45.26434,4e-05,0.60636,14.06807
8630330696303481263,0,2018-05-05 16:45:00,9.45812,5.0796,8.45455,11.01446,30.94909,11.14257,48.95374,0.02214,21.14023,58.80173
863033069630348990,1,2018-05-05 16:46:00,10.49919,14.16535,6.01987,12.74375,35.12327,12.13183,60.4353,0.00551,54.3657,29.9157
8630330696303482295,1,2018-05-05 16:47:00,13.59136,7.27408,9.35675,8.87788,65.88952,10.37421,63.41079,0.00017,25.65826,60.2192
359043379931766379,1,2018-05-05 16:48:00,8.79346,12.73472,8.81696,11.27186,79.95159,12.11844,42.03464,0.01142,36.05966,61.66665
863033069630348750,1,2018-05-05 16:49:00,11.63935,9.75918,7.1422,8.26169,47.52922,12.76657,41.85281,0.00787,31.67575,82.11129
359043379931766551,1,2018-05-05 16:50:00,11.63772,9.50117,10.80414,11.80583,84.54751,9.27106,68.44664,0.01024,66.81385,7.69035
8630330696303481800,1,2018-05-05 16:51:00,17.26984,15.65549,14.01554,12.36573,22.74304,8.19614,60.84957,0.00153,52.4745,41.29312
863033069630348081,1,2018-05-05 16:52:00,14.02544,6.95007,13.73694,15.1838,66.27556,9.93039,41.34941,0.00377,94.73877,15.46242
3590433799317661370,0,2018-05-05 16:53:00,10.82349,13.0748,8.61237,10.31858,17.93048,12.1626,59.48856,0.00468,44.13269,19.36537
863033069630348347,1,2018-05-05 16:54:00,12.39892,12.90379,8.99787,12.72897,75.02254,9.28301,47.14311,0.00817,77.30842,32.55551
8630330696303482253,1,2018-05-05 16:55:00,12.17231,7.49357,7.97163,10.65829,65.81455,13.47951,59.84292,0.00325,12.48779,29.32216
359043379931766809,1,2018-05-05 16:56:00,12.85066,7.97204,7.09973,13.74181,2.22845,8.76715,43.31971,0.00262,11.49665,99.2344
359043379931766783,1,2018-05-05 16:57:00,11.1427,15.54,8.75354,13.55748,65.578,8.45392,52.25738,1.33326,93.74237,71.52638
8630330696303482097,1,2018-05-05 16:58:00,16.48918,11.45985,10.83281,13.8895,22.83814,8.75876,45.4154,0.33922,52.08034,28.6706
359043379931766429,1,2018-05-05 16:59:00,10.70815,9.36174,8.7709,7.60988,95.65568,12.05628,73.21272,0.01273,53.86455,3.42521
863033069630348610,1,2018-05-05 17:00:00,17.28531,13.93964,12.75819,14.37991,3.47365,7.83044,63.75384,0.00017,66.27774,70.73646
3590433799317661867,0,2018-05-05 17:01:00,14.34558,7.83848,12.48583,14.34578,35.40855,10.43957,33.27587,0.00031,7.79316,35.31616
359043379931766809,0,2018-05-05 17:02:00,15.26415,9.70393,11.19555,11.6396,4.3813,15.07787,44.85608,6e-05,96.77455,14.62275
8630330696303481586,1,2018-05-05 17:03:00,17.825845,11.56856,6.99636,7.12525,98.28249,12.47768,44.3452,0.00123,83.93797,14.42815
3590433799317661552,1,2018-05-05 17:04:00,15.60366,10.17559,8.33276,11.57763,99.36252,8.78177,48.75169,0.00091,18.82889,0.08762
3590433799317661784,1,2018-05-05 17:05:00,16.06299,11.11133,6.38099,4.22844,71.75611,8.33605,49.07828,0.13994,51.22721,3.00518
8630330696303481115,1,2018-05-05 17:06:00,8.99571,15.38185,10.07456,8.80415,21.02862,13.05116,57.41951,0.03477,86.59548,95.33857
8630330696303482014,0,2018-05-05 17:07:00,14.60047,13.98108,11.57752,11.34348,14.50811,13.36701,79.85865,0.00152,85.10976,57.99915
863033069630348016,0,2018-05-05 17:08:00,11.12014,9.85321,14.58681,11.5665,18.86727,5.94018,52.71266,0.00106,56.95505,99.47289
863033069630348107,1,2018-05-05 17:09:00,11.38472,9.54951,7.81479,8.90899,55.66789,16.45433,37.11733,0.00549,48.62456,25.99741
359043379931766700,0,2018-05-05 17:10:00,13.12987,10.41758,17.282887499999998,11.75524,34.49186,11.39612,59.31279,0.00136,50.7532,17.27562
8630330696303481305,0,2018-05-05 17:11:00,12.50518,11.57199,8.67968,12.47411,44.20358,12.42978,57.37531,0.06885,63.91749,85.72835
3590433799317661669,0,2018-05-05 17:12:00,11.14486,9.75448,12.97566,12.89936,91.1603,8.92592,41.06651,0.00028,65.06756,74.69347
3590433799317661255,1,2018-05-05 17:13:00,13.27343,9.36057,10.00653,9.58271,75.67378,10.57541,70.22023,0.00278,87.36273,24.23524
359043379931766536,1,2018-05-05 17:14:00,11.05386,8.38894,7.95435,16.62961,79.24145,8.11885,50.53555,0.00311,82.97473,93.81662
3590433799317661867,1,2018-05-05 17:15:00,11.57294,8.66358,10.16085,10.04484,95.51836,13.65232,61.77615,0.0105,66.06909,12.64334
8630330696303481776,1,2018-05-05 17:16:00,15.127,9.40932,8.20002,6.73892,15.53076,12.16219,39.76185,0.00746,93.93208,91.95523
359043379931766684,0,2018-05-05 17:17:00,9.93612,6.089,9.48284,9.9465,64.2915,10.83746,56.82315,0.00427,29.86536,14.6507
8630330696303481339,1,2018-05-05 17:18:00,7.9685,5.86018,11.31671,9.02972,96.96387,10.11791,52.18257,0.0095,52.74284,41.11247
359043379931766924,1,2018-05-05 17:19:00,10.04978,9.3429,11.26403,11.10525,30.1396,14.99647,47.79219,0.01272,17.15734,74.85545
3590433799317661966,1,2018-05-05 17:20:00,10.69195,14.30271,9.89184,13.27821,32.50322,10.91147,84.11823,0.01397,80.67458,33.90566
3590433799317661032,0,2018-05-05 17:21:00,9.14206,10.18477,12.18285,8.2457,93.33707,10.05389,61.22455,3e-05,77.05444,15.03179
863033069630348297,0,2018-05-05 17:22:00,13.29121,13.40349,11.8914,12.12861,43.76271,12.48815,57.73335,0.0002,8.57303,87.11915
8630330696303481743,0,2018-05-05 17:23:00,13.2119,13.83991,9.56888,11.54459,63.4771,12.24434,55.90722,0.00027,65.04302,84.26935
8630330696303481792,0,2018-05-05 17:24:00,11.53412,13.34944,8.27408,8.747,63.66266,7.84426,65.42062,7e-05,0.78124,21.52511
8630330696303482402,1,2018-05-05 17:25:00,6.93108,7.22553,10.80819,9.39477,22.2814,11.48486,55.96853,0.02371,41.87844,95.69388
8630330696303482477,1,2018-05-05 17:26:00,14.78242,13.82979,9.57002,12.60385,30.93429,8.47867,67.02583,0.00743,69.54764,6.15476
863033069630348180,1,2018-05-05 17:27:00,11.38794,15.25976,13.25665,12.86142,82.43227,11.56432,47.49114,0.00017,1.64714,5.24981
863033069630348875,1,2018-05-05 17:28:00,12.70931,13.54493,6.76087,13.86286,9.14629,7.69448,57.28713,0.02309,71.82132,10.53601
359043379931766981,1,2018-05-05 17:29:00,9.46575,12.87404,6.50986,13.59775,96.86323,7.70408,66.24097,0.00303,79.07354,13.25572
3590433799317661768,0,2018-05-05 17:30:00,10.04173,8.65008,9.08088,9.81595,87.85432,15.40667,53.99036,0.00847,77.48101,98.98284
863033069630348081,1,2018-05-05 17:31:00,12.11047,7.07404,6.42833,7.18802,87.81682,10.85753,52.2481,0.23422,64.93875,99.97021
3590433799317661818,1,2018-05-05 17:32:00,10.29268,6.71871,9.02214,9.0003,63.5885,9.95388,51.19119,0.03248,87.65156,88.79015
8630330696303481727,0,2018-05-05 17:33:00,13.83568,13.21778,12.54581,14.01837,25.10405,11.99397,70.45551,0.0002,11.20193,67.40252
863033069630348677,1,2018-05-05 17:34:00,13.41998,9.8177,6.9424,8.01651,30.47975,12.71916,46.98815,0.01272,28.49034,81.01489
359043379931766999,1,2018-05-05 17:35:00,12.22882,10.00421,12.06755,12.04798,1.02142,6.83945,66.20837,0.00011,28.58429,40.25147
8630330696303481651,1,2018-05-05 17:36:00,11.74866,7.38009,10.51783,12.59515,49.5654,12.24902,74.52855,0.0165,37.20468,33.67783
8630330696303481115,1,2018-05-05 17:37:00,11.4419,9.33122,7.70448,13.17742,17.41148,10.23089,60.68493,0.04752,73.22127,27.15082
8630330696303481032,1,2018-05-05 17:38:00,12.68695,11.37947,8.67055,11.81473,95.59023,9.81584,49.93543,0.00054,92.49805,69.36683
3590433799317661412,1,2018-05-05 17:39:00,11.90927,9.43519,9.73423,9.65012,84.52072,12.466,42.56475,0.00098,1.37602,95.9853
3590433799317661131,1,2018-05-05 17:40:00,12.58474,10.85191,11.27238,7.98437,71.11386,12.40179,45.24549,0.00969,89.47097,15.70033
863033069630348545,0,2018-05-05 17:41:00,12.4797,8.02462,13.26294,14.17197,92.82422,9.05192,61.92013,0.00137,43.32167,33.3928
8630330696303481982,0,2018-05-05 17:42:00,10.02432,10.32294,14.11255,12.6566,62.65013,11.53834,49.56507,0.00047,48.53525,90.34673
3590433799317661172,1,2018-05-05 17:43:00,15.40221,12.18235,10.96099,12.36924,88.72804,7.84231,62.83055,0.00404,91.27581,62.48875
359043379931766130,1,2018-05-05 17:44:00,10.3137,13.05725,6.83624,13.16932,62.07031,7.68715,64.4774,0.17874,59.86103,19.28151
3590433799317662048,0,2018-05-05 17:45:00,11.28716,6.55392,14.1301,12.48149,72.43428,10.16811,53.7645,0.00059,47.39102,34.10345
3590433799317661388,1,2018-05-05 17:46:00,11.17499,7.45631,11.65168,11.89167,22.75208,11.4618,59.75194,0.02452,47.2386,64.0122
8630330696303481792,1,2018-05-05 17:47:00,12.5222,10.39204,11.53927,10.90767,98.54243,14.35266,65.11266,0.0012,78.9843,52.84127
8630330696303481750,1,2018-05-05 17:48:00,13.64886,5.4146,17.282887499999998,17.81647,33.04261,4.74424,64.8649,0.00632,48.65796,67.60435
8630330696303481933,0,2018-05-05 17:49:00,15.74468,8.46502,11.95833,15.73376,51.42763,8.54378,50.14062,0.00144,48.76457,2.857
863033069630348891,0,2018-05-05 17:50:00,13.6771,10.59266,9.36872,11.53803,50.83133,11.19154,55.11096,0.0001,58.30263,36.24801
8630330696303481115,0,2018-05-05 17:51:00,13.03587,6.064,13.67672,15.15183,30.27406,8.82821,51.60176,0.00045,91.04844,53.68989
8630330696303481685,1,2018-05-05 17:52:00,14.63093,12.97473,8.28746,14.18508,46.75507,3.90289,72.66382,8e-05,85.62976,14.415
3590433799317661867,1,2018-05-05 17:53:00,12.47268,8.05052,5.09568,13.64345,55.19434,6.79013,63.3572,0.03981,3.10033,83.52615
359043379931766320,0,2018-05-05 17:54:00,8.07796,8.30974,12.44278,10.13356,11.53594,12.70214,39.47925,7e-05,89.08425,48.62202
3590433799317662402,1,2018-05-05 17:55:00,10.602,6.87084,9.67247,9.3382,14.58948,10.86932,53.04121,0.0311,84.40847,72.41752
863033069630348552,1,2018-05-05 17:56:00,11.5154,11.33403,8.39652,11.38219,59.53162,11.41807,48.28245,0.05026,20.32023,62.53638
359043379931766189,1,2018-05-05 17:57:00,10.03579,7.15231,9.9935,11.47302,30.02338,10.07699,46.96962,0.06098,21.95573,22.0373
3590433799317661404,1,2018-05-05 17:58:00,13.52745,10.04935,8.52976,6.21872,39.36113,7.62806,71.93346,0.0606,14.32944,16.54938
3590433799317661677,1,2018-05-05 17:59:00,15.98604,10.03396,6.12387,8.96062,57.98268,12.77089,74.74638,0.02881,71.91655,82.66858
3590433799317661354,0,2018-05-05 18:00:00,14.16697,12.60984,11.74484,11.54611,84.34869,6.1403,50.15363,0.00045,62.13405,89.21584
3590433799317661313,0,2018-05-05 18:01:00,11.45098,9.09301,13.23645,12.27421,69.67997,7.51675,31.13168,0.00014,26.52559,26.68571
3590433799317661172,1,2018-05-05 18:02:00,11.23425,7.92842,8.30167,6.6712,34.5647,12.19111,59.25481,0.0078,48.26431,38.32518
863033069630348982,1,2018-05-05 18:03:00,13.01935,5.26006,8.50273,11.71577,38.55982,11.45994,65.68557,0.00422,5.64842,10.51903
8630330696303481461,1,2018-05-05 18:04:00,12.28297,8.34095,7.27637,7.68473,91.17804,15.56757,59.16211,0.00074,73.29021,69.00835
8630330696303482410,0,2018-05-05 18:05:00,13.69661,10.60567,16.54499,12.70902,54.87128,5.67626,64.60213,0.00045,73.23289,85.14316
8630330696303481461,0,2018-05-05 18:06:00,11.35341,7.67377,13.86134,14.15908,48.17758,10.36368,59.52424,0.0003,65.01904,2.33277
863033069630348743,1,2018-05-05 18:07:00,11.28412,15.90253,10.52093,13.84494,79.21337,8.09881,70.70867,0.04806,60.3077,70.17617
359043379931766536,1,2018-05-05 18:08:00,15.33361,12.85402,10.71936,10.70808,54.27635,9.85586,52.24567,0.00272,81.41632,33.32177
359043379931766692,1,2018-05-05 18:09:00,14.72408,7.80446,9.26268,10.99435,98.49939,8.77266,42.94259,0.01333,84.98931,41.59169
3590433799317661602,1,2018-05-05 18:10:00,13.20547,10.52491,9.45635,9.33953,29.76898,13.38539,68.27868,0.00191,58.25182,67.44878
3590433799317661842,1,2018-05-05 18:11:00,13.50095,12.27097,7.95004,7.56381,14.37359,13.48905,70.27679,0.0126,13.8779,57.578
3590433799317661404,1,2018-05-05 18:12:00,9.23975,9.08487,8.49514,7.93106,80.05953,15.31356,48.83146,0.00557,94.85575,15.27485
3590433799317661065,1,2018-05-05 18:13:00,12.65455,15.82509,7.4339,16.64243,29.32113,7.43348,67.72489,0.03655,97.42766,74.7316
863033069630348792,0,2018-05-05 18:14:00,13.78322,13.22473,11.26982,12.38998,29.26605,13.31218,47.87327,0.00033,79.29044,98.02549
3590433799317662493,0,2018-05-05 18:15:00,10.51528,7.30163,10.9207,12.21825,83.59542,9.70817,53.53063,0.00027,50.49075,26.35124
3590433799317662071,1,2018-05-05 18:16:00,17.40758,12.40541,4.29355,6.6387,86.61254,9.35859,47.79341,0.34798,8.96586,5.06802
8630330696303482436,1,2018-05-05 18:17:00,13.10309,8.89579,8.65723,7.78946,90.05715,12.81447,73.49533,0.02722,92.43554,75.24538
863033069630348933,0,2018-05-05 18:18:00,11.46409,13.19968,11.12845,13.72854,80.17461,14.78896,72.18792,0.0001,13.94688,58.47135
8630330696303482469,1,2018-05-05 18:19:00,14.80704,14.30899,12.99365,11.15117,60.4617,6.81708,50.89371,0.00922,43.1099,67.41899
8630330696303481628,1,2018-05-05 18:20:00,14.5587,10.79395,11.25507,12.44018,89.30623,8.6237,80.51033,0.00035,44.81726,53.09515
359043379931766114,1,2018-05-05 18:21:00,11.42586,7.03668,4.48853,12.79056,64.98844,5.78591,45.3143,0.00082,89.54164,54.141
863033069630348677,1,2018-05-05 18:22:00,12.3811,7.53662,8.52236,10.58522,40.25857,11.56135,54.80002,0.0103,96.25308,2.44068
359043379931766023,1,2018-05-05 18:23:00,14.5211,12.97566,7.70886,18.1905375,10.2421,5.23451,66.99489,0.00349,48.04315,13.08923
8630330696303481107,1,2018-05-05 18:24:00,12.90665,10.46727,10.21711,10.56043,53.35915,14.6875,48.97297,0.00528,83.4138,62.67476
8630330696303481156,1,2018-05-05 18:25:00,9.54473,8.72319,10.68977,8.99264,83.36131,13.97465,52.09222,0.1895,77.91806,94.98411
863033069630348446,0,2018-05-05 18:26:00,13.22645,9.86884,11.30062,11.80457,37.54369,7.73611,51.5782,0.00013,6.80271,32.99353
3590433799317662386,1,2018-05-05 18:27:00,10.16063,15.24102,8.34754,10.81879,44.04972,7.51982,47.34609,0.00634,28.23435,49.81107
8630330696303481966,1,2018-05-05 18:28:00,11.65392,11.79361,8.35565,12.9009,68.8556,6.68922,61.07631,0.00987,28.39544,28.48955
863033069630348966,1,2018-05-05 18:29:00,12.51867,11.59644,7.86321,7.71261,5.9378,10.99881,38.70554,0.06961,47.1458,75.70314
8630330696303482188,1,2018-05-05 18:30:00,12.12774,8.31144,9.9184,10.57739,36.30172,9.89062,70.21918,0.027,28.70062,68.04023
3590433799317662253,1,2018-05-05 18:31:00,12.66536,8.799,9.49375,7.66575,2.57579,9.90064,66.45504,0.00096,68.17578,98.38667
3590433799317661164,0,2018-05-05 18:32:00,14.70965,11.86374,13.29906,11.88301,38.14524,12.16879,59.2718,6e-05,70.49422,69.72972
359043379931766486,1,2018-05-05 18:33:00,13.15709,8.99733,9.0361,10.40705,20.00288,9.94416,46.56726,0.07703,63.96931,17.91156
3590433799317661453,0,2018-05-05 18:34:00,13.59554,11.41089,8.9143,7.60762,44.17689,14.45463,49.87681,0.00427,32.6228,69.89089
3590433799317662329,1,2018-05-05 18:35:00,12.92184,10.42485,8.02962,9.21193,54.84826,10.59553,44.77133,0.00868,79.02593,99.39342
8630330696303481362,1,2018-05-05 18:36:00,7.43866,8.27516,11.62325,9.26959,23.53752,15.73606,65.96101,0.00509,99.69042,23.17424
8630330696303481859,0,2018-05-05 18:37:00,15.33237,11.17107,9.90285,11.49519,78.93362,9.70962,39.36762,0.00024,55.22359,63.22932
3590433799317661149,1,2018-05-05 18:38:00,9.47454,11.92708,6.27068,10.72146,98.53137,6.80525,47.57949,0.03189,17.64436,60.35507
8630330696303481875,1,2018-05-05 18:39:00,13.14439,11.1406,11.5029,8.5424,48.87804,12.43724,59.44819,0.04372,2.98807,77.60194
8630330696303481834,0,2018-05-05 18:40:00,11.70052,8.67366,11.82329,11.98465,45.05013,9.16684,40.9991,0.00035,90.76856,99.87943
8630330696303481990,0,2018-05-05 18:41:00,12.26863,12.03813,13.03689,11.64323,71.55239,12.51231,45.81448,3e-05,51.20622,22.96087
863033069630348974,0,2018-05-05 18:42:00,12.03785,8.14169,12.79449,11.45423,71.72083,9.46704,75.99108,8e-05,70.41426,53.38429
863033069630348602,1,2018-05-05 18:43:00,8.17846,9.4351,9.8526,9.65764,17.51336,11.91176,64.23987,0.11979,65.31901,80.77661
3590433799317661917,1,2018-05-05 18:44:00,14.64691,10.30098,6.84571,8.18516,10.03277,10.83238,50.70775,0.1093,6.07757,73.23414
3590433799317662345,1,2018-05-05 18:45:00,10.35253,8.02149,7.54257,9.84768,60.07075,13.58388,55.01397,0.00819,11.7959,81.25323
3590433799317661404,1,2018-05-05 18:46:00,13.18396,8.17777,8.28215,8.41046,39.69954,10.53487,42.86977,0.04311,48.4113,57.5195
3590433799317661008,1,2018-05-05 18:47:00,11.52421,13.04047,9.20076,12.76143,34.56808,7.96407,71.09166,0.07568,66.79333,85.42726
8630330696303481768,0,2018-05-05 18:48:00,12.69336,8.35391,12.25772,12.74654,61.93529,9.82532,44.98923,0.00016,96.32159,39.23515
359043379931766262,0,2018-05-05 18:49:00,9.16237,6.26084,15.39376,13.11647,4.95058,9.38382,52.71535,0.00091,12.98647,23.75572
863033069630348768,0,2018-05-05 18:50:00,13.07017,12.0482,13.72149,10.00284,14.25184,13.29636,39.80159,2e-05,67.76607,80.08385
359043379931766908,0,2018-05-05 18:51:00,13.35358,15.93125,10.53781,14.22196,56.37706,12.51286,61.246,0.00049,67.93289,90.17147
8630330696303482287,1,2018-05-05 18:52:00,9.44543,10.58552,5.42964,12.53039,84.77647,10.51805,49.19975,0.37783,79.51501,91.91504
863033069630348685,1,2018-05-05 18:53:00,13.25296,11.5594,8.67053,12.02716,82.00066,10.87097,51.90662,0.01745,61.07509,59.34967
863033069630348420,1,2018-05-05 18:54:00,11.14803,5.40994,6.8938,6.59716,67.03542,13.64711,43.23103,0.00232,70.80057,96.86964
359043379931766478,1,2018-05-05 18:55:00,15.14335,9.22808,8.97279,15.458,97.34707,5.88114,54.6009,0.00022,82.91208,89.99981
8630330696303482196,0,2018-05-05 18:56:00,13.00238,12.38083,13.96559,13.81013,10.11321,11.52682,53.74114,9e-05,41.10342,52.2624
8630330696303482360,1,2018-05-05 18:57:00,13.83751,11.69635,8.32793,10.96967,12.8212,8.67004,62.44167,0.03102,58.77312,2.67867
3590433799317662378,0,2018-05-05 18:58:00,11.70379,13.76839,10.54202,12.31418,30.00471,13.63332,52.93467,0.0001,61.31242,43.14997
8630330696303481065,1,2018-05-05 18:59:00,8.43652,12.03731,6.99098,11.41071,41.55497,10.86971,50.48947,0.00933,69.13038,15.76182
8630330696303481842,1,2018-05-05 19:00:00,13.38928,6.67903,9.62597,9.77338,20.04817,13.31163,36.50584,0.00019,68.46066,25.51608
8630330696303481024,0,2018-05-05 19:01:00,8.13323,10.24514,12.82554,9.62411,85.73106,9.0931,60.35185,0.00012,94.08129,75.98961
8630330696303481990,1,2018-05-05 19:02:00,15.04382,11.88556,9.11279,12.67567,86.76943,5.34291,63.81388,0.0013,76.48166,24.58228
359043379931766585,0,2018-05-05 19:03:00,15.81885,11.83393,12.43675,11.54694,32.63016,13.18271,55.1707,5e-05,56.91661,64.26908
3590433799317661552,0,2018-05-05 19:04:00,14.68556,6.56773,12.47619,16.08196,84.05341,9.82955,51.09881,0.00221,97.14549,15.22843
3590433799317662428,1,2018-05-05 19:05:00,10.07005,17.79851,11.32686,12.44731,94.84976,8.73338,45.78839,0.01196,81.24622,3.54877
359043379931766411,0,2018-05-05 19:06:00,12.50623,12.76408,8.5185,7.2694,34.78697,9.75574,47.98665,3e-05,86.79278,70.65849
863033069630348883,1,2018-05-05 19:07:00,12.73081,11.09657,10.09642,8.64448,21.69444,12.97537,87.292755,0.00447,94.57059,91.61156
3590433799317661255,1,2018-05-05 19:08:00,12.5278,12.68886,14.024,13.50515,87.10223,12.8526,61.972,6e-05,84.96056,72.5445
359043379931766338,1,2018-05-05 19:09:00,15.41673,9.83179,6.98033,6.79793,99.67773,9.24827,55.82963,0.00224,14.39129,22.30287
863033069630348636,1,2018-05-05 19:10:00,12.06191,11.65416,7.40353,12.89341,35.8134,11.38942,64.49057,0.01115,71.69024,60.29651
8630330696303481479,1,2018-05-05 19:11:00,12.72321,13.88184,12.61131,8.49681,78.49961,12.61344,46.80857,0.074,83.44825,37.1211
8630330696303482006,1,2018-05-05 19:12:00,11.1523,10.8717,11.47931,9.03002,18.19907,11.56894,59.78799,0.00116,88.03424,65.38339
3590433799317661370,1,2018-05-05 19:13:00,14.63841,10.76418,8.40731,7.46685,43.24871,14.52194,59.4007,0.00398,19.91843,72.7669
359043379931766759,1,2018-05-05 19:14:00,12.42012,8.23322,10.41229,9.85689,13.54226,12.34714,56.53541,0.00449,16.78837,8.81721
8630330696303481909,0,2018-05-05 19:15:00,10.58336,11.60541,8.48274,11.18394,87.7837,11.31945,42.67384,8e-05,51.43695,57.40077
863033069630348099,0,2018-05-05 19:16:00,13.26621,16.79165,8.75449,11.8363,60.04411,9.13056,58.2705,0.00701,22.24685,40.47585
8630330696303481685,1,2018-05-05 19:17:00,13.53108,7.77844,8.6719,8.94945,92.01659,10.94272,63.15262,0.00085,2.77735,93.77733
3590433799317662055,0,2018-05-05 19:18:00,12.09885,6.77185,9.55732,10.09649,16.03817,10.87588,65.98862,0.00047,69.77021,22.05947
359043379931766031,1,2018-05-05 19:19:00,10.88466,8.03016,10.45763,8.87634,71.54394,12.26668,60.37043,0.02521,34.53119,36.52474
3590433799317661727,1,2018-05-05 19:20:00,9.3939,8.12562,8.36915,10.52994,44.53258,15.17598,55.37605,0.13631,85.96262,97.37368
3590433799317662048,0,2018-05-05 19:21:00,14.7733,11.77989,16.16115,11.16805,13.64038,12.82623,31.73761,6e-05,31.52512,56.59437
8630330696303481917,0,2018-05-05 19:22:00,11.42413,10.58334,11.47157,12.60721,46.96731,9.90972,52.07052,0.00109,93.36747,97.8739
3590433799317662147,1,2018-05-05 19:23:00,13.53143,15.72106,8.95176,13.37261,68.20203,7.21766,52.9606,0.00291,28.35916,90.62697
3590433799317662014,1,2018-05-05 19:24:00,12.76315,10.96686,9.81996,7.50986,27.45343,15.32917,41.74683,0.00936,72.40145,24.37016
359043379931766023,1,2018-05-05 19:25:00,12.73055,11.10698,8.60953,12.01878,71.45858,8.45457,73.45484,0.00595,0.50448,65.05409
8630330696303482410,0,2018-05-05 19:26:00,10.6787,8.4362,13.98441,8.99318,10.41885,8.552,53.53219,1e-05,43.1076,66.092
359043379931766981,1,2018-05-05 19:27:00,11.13802,10.97129,5.53815,13.10628,47.21794,7.48231,71.37682,0.00237,32.71992,27.11169
863033069630348818,1,2018-05-05 19:28:00,13.64843,10.24993,5.38034,8.6963,96.20204,13.15025,55.70211,0.18439,76.07921,45.4715
8630330696303481313,1,2018-05-05 19:29:00,11.72506,8.89485,9.91385,7.32322,68.56054,11.68442,54.28723,0.00185,6.37492,84.58289
